id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1030540059366820912,Home in Winnipeg · ★New · 2 bedrooms · 2 beds · 1 bath,56031588,Jeremy,,Elmwood - East Kildonan,49.9120821,-97.1055094,Entire home/apt,,3,0,,,1,31,0,
972725986911258502,Home in Winnipeg · 3 bedrooms · 3 beds · 2.5 baths,348144031,Sheriff,,Elmwood - East Kildonan,49.91812728360416,-97.09448765362353,Private room,160,1,0,,,5,244,0,
54216647,Home in Winnipeg · ★4.41 · 4 bedrooms · 4 beds · 1 bath,176320514,Mary Jane,,St. Boniface,49.87838,-97.09759,Entire home/apt,85,2,69,2023-11-02,3.08,1,148,28,
923467091994194055,Home in Winnipeg · ★4.73 · 2 bedrooms · 4 beds · 1 bath,20173373,Riolina,,Fort Rouge - East Fort Garry,49.85942,-97.13439,Entire home/apt,82,2,11,2023-12-10,2.62,2,165,11,
974154639169728234,Home in Winnipeg · 2 bedrooms · 2 beds · 1 bath,83319824,Wilfred,,St. Norbert - Seine River,49.790798911225025,-97.15502714551945,Entire home/apt,108,2,1,2023-12-10,1,3,84,1,
47834786,Home in Winnipeg · ★4.82 · 2 bedrooms · 2 beds · 1 private bath,382062578,Busuyi,,Transcona,49.90826,-97.05287,Private room,65,1,33,2022-05-12,1.02,1,319,0,
53165790,Home in Winnipeg · ★5.0 · 1 bedroom · 1 bed · 1 private bath,93716898,Aggrey,,Waverley West,49.7961,-97.17151,Private room,50,2,8,2023-11-25,0.88,1,364,8,
1041625828252825872,Home in Winnipeg · ★New · 2 bedrooms · 2 beds · 1 bath,518364845,Vasundhra,,Transcona,49.9040232,-97.0370368,Private room,100,1,0,,,1,75,0,
983298599754610256,Home in Winnipeg · 1 bedroom · 1 bed · 1 shared bath,118573553,Christian,,Transcona,49.89852882746369,-96.99358251418322,Private room,43,1,1,2023-09-30,0.38,2,269,1,
671983380680195728,Home in Winnipeg · ★4.93 · 1 bedroom · 1 bed · 1.5 baths,469710185,Maggie,,Waverley West,49.79788,-97.19431,Private room,35,1,46,2023-12-16,2.71,5,106,22,
768170083538168819,Rental unit in Winnipeg · ★4.87 · 1 bedroom · 1 bed · 1 bath,83638615,Chris,,Point Douglas,49.89763,-97.13377,Entire home/apt,96,1,91,2023-10-29,7.36,3,348,88,
900118488927853770,Home in Winnipeg · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,512113932,Gaeli,,Transcona,49.90584,-97.05671,Private room,53,1,4,2023-11-18,0.71,3,354,4,
1045198794956786080,Home in Winnipeg · ★New · 1 bedroom · 1 bed · 1 shared bath,124427473,Joshua,,Daniel McIntyre,49.88864285567297,-97.16184943914413,Private room,43,1,0,,,1,360,0,
1041581142714985090,Condo in Winnipeg · ★New · 2 bedrooms · 3 beds · 1 bath,114498849,Nest Host,,Point Douglas,49.89907945340164,-97.13293125582248,Entire home/apt,210,30,0,,,67,347,0,
1032978395529539764,Home in Winnipeg · ★New · 1 bedroom · 1 bed · 1 bath,345289005,Ugochukwu Stephen,,Waverley West,49.79673355852143,-97.19497950134402,Private room,66,1,0,,,3,268,0,
33527029,Home in Winnipeg · ★4.76 · 1 bedroom · 1 bed · 1 private bath,98927265,Pawan,,St. Vital,49.82448,-97.03338,Private room,80,1,123,2020-03-12,2.17,1,44,0,
953730063940084685,Home in Winnipeg · 1 bedroom · 1 bed · 1.5 baths,524937592,XiaoJuan,,St. Vital,49.85239969600555,-97.14338078725312,Private room,,1,0,,,1,161,0,
908608081445270460,Rental unit in Winnipeg · ★4.86 · 2 bedrooms · 2 beds · 1 bath,455331517,Carley,,Daniel McIntyre,49.89358,-97.14563,Entire home/apt,111,1,7,2023-10-28,1.17,12,364,7,
50797719,Home in Winnipeg · ★4.95 · 2 bedrooms · 2 beds · 1 bath,257456574,Erin,,Transcona,49.90029,-97.04849,Entire home/apt,103,2,78,2023-12-10,2.87,1,138,38,
881261366709907929,Rental unit in Winnipeg · ★4.20 · 1 bedroom · 1 bed · 1 bath,74203278,Roam,,Daniel McIntyre,49.89428,-97.14553,Entire home/apt,87,3,15,2023-09-29,2.05,58,253,15,
1044484062628190465,Home in Winnipeg · ★New · 1 bedroom · 1 bed · 1 bath,435130187,Ramon,,St. James,49.91039,-97.18757,Private room,28,7,0,,,4,168,0,
1042380385051812473,Rental unit in Winnipeg · ★New · 1 bedroom · 1 bed · 1 bath,38109052,Michelle,,Fort Rouge - East Fort Garry,49.8897648,-97.140254,Entire home/apt,79,1,0,,,2,266,0,
730413255608341261,Home in Winnipeg · 2 bedrooms · 2 beds · 1 shared bath,408029138,Elvis,,Waverley West,49.78124,-97.21039,Private room,60,1,2,2023-08-02,0.37,1,365,2,
1042622791299289771,Home in Winnipeg · ★New · 2 bedrooms · 2 beds · 1 bath,374292404,Samuel,,Waverley West,49.78456,-97.20761,Entire home/apt,88,2,0,,,13,268,0,
1016092939697173213,Home in Winnipeg · ★New · 1 bedroom · 1 bed · 1 bath,120967910,Merj,,Daniel McIntyre,49.882245300046044,-97.1715684235096,Private room,45,1,0,,,3,269,0,
752352821283977272,Home in Winnipeg · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,223573739,Phuong Yen,,St. James,49.87863,-97.21644,Private room,70,1,68,2023-11-20,5.19,1,27,64,
53435892,Rental unit in Winnipeg · ★4.91 · 1 bedroom · 1 bed · 1 shared bath,432352648,Craig,,Fort Rouge - East Fort Garry,49.88503,-97.1403,Private room,55,1,11,2023-10-14,0.67,7,89,4,
818857693239285499,Rental unit in Winnipeg · ★4.40 · 1 bedroom · 1 bed · 1 bath,499260399,Huan,,Daniel McIntyre,49.88385,-97.16143,Entire home/apt,88,1,10,2023-11-18,1.07,2,282,10,
28357362,Bungalow in Winnipeg · ★4.88 · 1 bedroom · 1 bed · 1 shared bath,108753850,Safina,,Point Douglas,49.92602,-97.17678,Private room,30,3,8,2023-01-28,0.13,1,290,1,
1023350832484948312,Home in Winnipeg · ★New · 1 bedroom · 1 bed · 1 bath,29279588,Angela,,Daniel McIntyre,49.87763444163971,-97.17390510838833,Private room,62,1,0,,,1,132,0,
53436127,Rental unit in Winnipeg · ★4.77 · 1 bedroom · 1 bed · 1 shared bath,432352648,Craig,,Fort Rouge - East Fort Garry,49.88336,-97.13938,Private room,55,1,13,2022-10-29,0.65,7,89,0,
1664166,Home in Winnipeg · ★4.83 · 5 bedrooms · 5 beds · 2 baths,8288997,Richard,,St. Vital,49.866,-97.11149,Entire home/apt,200,2,147,2023-10-16,1.27,1,356,27,
728415950406915127,Home in Winnipeg · 2 bedrooms · 2 beds · 2.5 baths,374292404,Samuel,,Point Douglas,49.91654,-97.20783,Private room,109,3,0,,,13,179,0,
27588784,Condo in Winnipeg · ★4.93 · 1 bedroom · 1 bed · 1 bath,123302934,Executive Stay,,Daniel McIntyre,49.88763,-97.16101,Entire home/apt,99,5,27,2023-06-12,0.42,8,365,7,
1004408358153690639,Home in Winnipeg · ★New · 2 bedrooms · 2 beds · 1 private bath,435942684,Jessi,,Daniel McIntyre,49.89050040168142,-97.17216330482567,Private room,83,2,0,,,3,268,0,
707379577277903550,Home in Winnipeg · ★4.75 · 2 bedrooms · 2 beds · 1 bath,66751493,Trish,,North Kildonan,49.95684,-97.09739,Entire home/apt,125,4,4,2023-10-24,0.46,1,90,4,
966324054795670324,Home in Winnipeg · ★4.75 · 1 bedroom · 1 bed · 1 bath,533922739,Catherine,,St. Vital,49.823131568190625,-97.05299994088149,Entire home/apt,61,1,8,2023-11-19,2.73,2,359,8,
54102743,Condo in Winnipeg · 1 bedroom · 1 bed · 1 private bath,251853488,Cindy,,Fort Rouge - East Fort Garry,49.86243,-97.14331,Private room,79,1,1,2022-02-12,0.04,2,365,0,
1045354491671946372,Rental unit in Winnipeg · ★New · 1 bedroom · 1 bed · 1 bath,385932576,Sajad,,River Heights - Fort Garry,49.82767,-97.15012,Private room,59,1,0,,,3,269,0,
51729952,Rental unit in Winnipeg · 1 bedroom · 1 bed · 1 bath,54783332,Vialux,,St. Boniface,49.88069,-97.12215,Entire home/apt,103,3,2,2023-04-08,0.10,59,360,1,
977687958944605733,Home in Winnipeg · 1 bedroom · 1 bed · 1 bath,491433686,Sara,,St. Norbert - Seine River,49.80685678101497,-97.13553609055842,Private room,64,1,1,2023-12-05,1,6,269,1,
1003557625927021637,Home in Winnipeg · ★New · 1 bedroom · 1 bed · 2 baths,490001277,Brayden,,St. Norbert - Seine River,49.79815101787907,-97.139557349087,Private room,49,1,1,2023-10-29,0.60,12,78,1,
41508433,Home in Winnipeg · ★4.88 · 1 bedroom · 1 bed · 1 shared bath,184981743,Alan And Loida,,Point Douglas,49.92574,-97.17149,Private room,40,7,80,2023-10-24,1.68,3,15,10,
52863244,Rental unit in Winnipeg · ★4.58 · Studio · 1 bath,54783332,Vialux,,Fort Rouge - East Fort Garry,49.88943,-97.14097,Entire home/apt,105,2,12,2023-11-13,0.49,59,340,5,
778287244175985806,Home in Winnipeg · ★4.63 · 1 bedroom · 1 bed · 3 shared baths,81768434,Peggie,,St. Norbert - Seine River,49.8069693,-97.1102767,Private room,43,1,8,2023-09-24,0.65,3,365,5,
48904808,Condo in Winnipeg · ★4.83 · 1 bedroom · 1 bed · 1 bath,243723924,Amy,,Mynarski,49.92407,-97.12405,Entire home/apt,63,1,160,2023-12-14,4.83,1,168,61,
675321767850356072,Rental unit in Winnipeg · ★4.76 · 1 bedroom · 1 bed · 1 bath,95776055,Curtis,,Fort Rouge - East Fort Garry,49.86785,-97.13575,Entire home/apt,74,1,66,2023-11-20,4.08,22,352,52,
958285903983644659,Home in Winnipeg · 1 bedroom · 1 bed · 1 bath,414325314,Ankit,,St. Norbert - Seine River,49.79962596317834,-97.13391358701196,Private room,40,1,1,2023-08-20,0.25,1,194,1,
18117508,Bungalow in Winnipeg · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,109248901,Jianping,,St. Norbert - Seine River,49.7877,-97.14404,Private room,30,3,10,2023-01-31,0.13,3,207,1,
980056902577353457,Home in Winnipeg · 2 bedrooms · 2 beds · 1 shared bath,318685830,Amador,,Point Douglas,49.9547126,-97.2049735,Private room,79,1,0,,,1,269,0,
49518311,Home in Winnipeg · ★4.75 · 1 bedroom · 1 bed · 1 shared bath,393871664,Damola,,St. Vital,49.82425,-97.05289,Private room,55,2,28,2022-06-10,0.88,3,179,0,
856096257620243706,Townhouse in Winnipeg · ★4.93 · 2 bedrooms · 2 beds · 1 bath,499376912,Jeanvive,,Elmwood - East Kildonan,49.92053569999999,-97.102216,Entire home/apt,91,1,30,2023-12-12,3.45,3,340,30,
53774439,Guest suite in Winnipeg · ★4.91 · 2 bedrooms · 2 beds · 1 bath,462789524,Ajibola,,St. Norbert - Seine River,49.80857,-97.07348,Entire home/apt,80,2,11,2023-11-20,0.76,3,358,8,
37216624,Bungalow in Winnipeg · ★4.67 · 2 bedrooms · 2 beds · 1 bath,280201791,Siming,,St. James,49.89069,-97.2056,Entire home/apt,97,2,200,2023-12-01,3.79,2,41,29,
851440605644202284,Rental unit in Winnipeg · ★4.40 · 1 bedroom · 1 bed · 1 bath,425859639,Divpreet Singh,,Fort Rouge - East Fort Garry,49.8771013,-97.14596329999999,Entire home/apt,70,50,5,2023-06-23,0.56,1,275,5,
953690061318643137,Home in Winnipeg · ★4.82 · 1 bedroom · 1 bed · 1 shared bath,530692914,Simran,,Point Douglas,49.91496851934637,-97.17679367483464,Private room,35,1,11,2023-12-04,3.14,17,1,11,
34713260,Home in Winnipeg · ★4.95 · 1 bedroom · 1 bed · 1 shared bath,261799192,Wendelina,,Transcona,49.91571,-97.04364,Private room,50,1,41,2023-09-03,0.74,4,364,2,
566956279347109625,Guest suite in Winnipeg · ★4.90 · 1 bedroom · 1 bed · 1 bath,446091904,Molly,,Waverley West,49.78278,-97.19771,Entire home/apt,67,1,116,2023-12-05,6.97,1,347,68,
1036398264502592166,Rental unit in Winnipeg · ★New · 1 bedroom · 1 bed · 1 bath,374549894,Rushil,,Waverley West,49.81508749175233,-97.15076629111243,Private room,44,1,0,,,2,269,0,
1017729577071017672,Home in Winnipeg · ★New · 1 bedroom · 1 bed · 1.5 baths,297690302,Amritpal,,Transcona,49.90628,-97.05008,Private room,70,1,0,,,1,269,0,
805764757992461398,Bungalow in Winnipeg · ★4.82 · 2 bedrooms · 2 beds · 1 bath,239225423,Jeremiah,,Elmwood - East Kildonan,49.92182,-97.10786,Entire home/apt,66,1,22,2023-12-11,2.10,1,324,22,
1020534911651165586,Home in Winnipeg · ★New · 1 bedroom · 1 bed · 1 bath,173094848,Rajkumar,,St. Norbert - Seine River,49.7662424983584,-97.16374643146992,Private room,47,1,0,,,1,356,0,
713908415711413758,Home in Winnipeg · ★5.0 · 1 bedroom · 1 bed · 1.5 shared baths,120789349,Harsh,,St. Norbert - Seine River,49.7654838,-97.15619860000001,Private room,35,15,4,2023-04-01,0.28,1,157,2,
48442230,Home in Winnipeg · ★4.94 · 3 bedrooms · 3 beds · 2 baths,298357507,Kevin,,Elmwood - East Kildonan,49.92704,-97.09858,Entire home/apt,174,3,32,2023-11-10,0.98,4,323,10,
841229956402276922,Home in Winnipeg · 2 bedrooms · 2 beds · 1 bath,53461430,Grant,,North Kildonan,49.928,-97.10883,Entire home/apt,189,4,1,2023-04-13,0.12,1,290,1,
52571943,Home in Winnipeg · 1 bedroom · 1 private bath,135314777,James,,St. Norbert - Seine River,49.79875,-97.13894,Private room,43,1,2,2023-09-19,0.13,2,75,1,
48871846,Condo in Winnipeg · ★4.69 · 2 bedrooms · 2 beds · 2 baths,74203278,Roam,,Point Douglas,49.89829,-97.13583,Entire home/apt,119,28,62,2023-05-29,1.93,58,63,14,
53906133,Rental unit in Winnipeg · ★4.82 · Studio · 2 beds · 1 bath,96715712,Carrie-Lynn,,Transcona,49.90287397208577,-97.02261725023045,Entire home/apt,65,1,11,2023-12-15,2.92,2,333,11,
38647574,Condo in Winnipeg · ★4.98 · 1 bedroom · 2 beds · 1.5 baths,147578945,Michael,,River Heights - Fort Garry,49.85653,-97.18747,Entire home/apt,114,2,50,2023-11-23,0.98,4,179,19,
1041280831641760714,Home in Winnipeg · ★New · 1 bedroom · 1 bed · 1 private bath,374292404,Samuel,,Waverley West,49.78557947726032,-97.20794655034184,Private room,42,2,0,,,13,268,0,
51664290,Condo in Winnipeg · ★4.77 · 2 bedrooms · 3 beds · 1 bath,413186240,Leila,,River Heights - Fort Garry,49.82316669999999,-97.1473986,Entire home/apt,69,1,26,2023-09-25,0.92,7,265,9,
921716715237312802,Home in Winnipeg · ★5.0 · 4 bedrooms · 4 beds · 2 baths,499376912,Jeanvive,,Elmwood - East Kildonan,49.92001962819756,-97.10333653933252,Entire home/apt,236,1,3,2023-11-17,0.70,3,340,3,
934978699781802204,Home in Winnipeg · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,520850940,Grace,,Transcona,49.902358444500905,-97.0357769378797,Private room,48,1,10,2023-09-22,2.10,2,266,10,
893533879447875776,Home in Winnipeg · ★4.80 · 1 bedroom · 1 bed · 1 shared bath,512113932,Gaeli,,Transcona,49.90665,-97.05611,Private room,53,2,5,2023-10-25,0.78,3,173,5,
34869040,Condo in Winnipeg · ★4.64 · 2 bedrooms · 3 beds · 2 baths,227205574,Joseph,,Daniel McIntyre,49.89465,-97.14404,Entire home/apt,99,2,59,2023-11-12,1.23,1,176,39,
975511189131284494,Home in Winnipeg · 2 bedrooms · 2 beds · 1 bath,365974118,Elyse,,Elmwood - East Kildonan,49.91581910965711,-97.10307604510896,Entire home/apt,110,3,1,2023-10-07,0.42,5,233,1,
851178665971319437,Home in Winnipeg · 2 bedrooms · 2 beds · 1 bath,173065051,Victoria,,Transcona,49.907927696671806,-97.04943690987024,Private room,80,1,1,2023-10-14,0.46,1,175,1,
972602821420494521,Rental unit in Winnipeg · 3 bedrooms · 3 beds · 2 baths,218611048,Troy,,Mynarski,49.922630192514305,-97.12354208215683,Entire home/apt,136,5,0,,,3,248,0,
639280244242476827,Villa in Winnipeg · ★4.29 · 3 bedrooms · 7 beds · 4 baths,349174628,Manjot,,North Kildonan,49.922187927762415,-97.11053576320411,Entire home/apt,500,1,14,2023-10-22,0.97,1,219,12,
684395345614353787,Rental unit in Winnipeg · ★4.58 · 1 bedroom · 1 bed · 1 bath,431155439,Tristan,,Fort Rouge - East Fort Garry,49.87285,-97.14783,Entire home/apt,139,2,19,2023-10-03,1.63,1,364,19,
50464678,Condo in Winnipeg · ★4.80 · 2 bedrooms · 2 beds · 1 bath,368562151,Branden,,Waverley West,49.80216,-97.1844,Entire home/apt,91,2,46,2023-05-01,1.52,6,178,5,
975565847852798946,Home in Winnipeg · 5 bedrooms · 6 beds · 3 baths,365974118,Elyse,,Elmwood - East Kildonan,49.91570857251736,-97.10320599014692,Entire home/apt,226,5,0,,,5,233,0,
868802449302466188,Guest suite in Winnipeg · 2 bedrooms · 2 beds · 1 bath,78630862,Amaka,,Elmwood - East Kildonan,49.91054,-97.08954,Entire home/apt,79,2,2,2023-08-17,0.25,3,356,2,
1000619253686535413,Home in Winnipeg · ★New · 1 bedroom · 1 bed · 1 shared bath,416878861,Joshua,,Waverley West,49.78053640457799,-97.1637497086805,Private room,48,1,0,,,1,262,0,
931031152056233223,Home in Winnipeg · ★4.50 · 2 bedrooms · 3 beds · 1 bath,185061517,Fiogho,,St. Vital,49.8255038,-97.0346619,Entire home/apt,120,2,4,2023-11-20,1.13,2,352,4,
970945351271558747,Home in Winnipeg · 3 bedrooms · 4 beds · 2 baths,365974118,Elyse,,Elmwood - East Kildonan,49.915053977855386,-97.10355562150315,Entire home/apt,120,4,2,2023-11-20,1.03,5,261,2,
25313408,Home in Winnipeg · 1 bedroom · 1 bed · 1 shared bath,25893237,Lynda,,River Heights - Fort Garry,49.86932,-97.17321,Private room,30,7,1,2019-07-27,0.02,1,319,0,
1043669398946976400,Townhouse in Winnipeg · ★New · 2 bedrooms · 1 bath,304904186,Kelly,,St. Norbert - Seine River,49.79161551380731,-97.15673304243353,Entire home/apt,99,2,0,,,6,270,0,
619055238077546801,Rental unit in Winnipeg · 1 bedroom · 1 bed · 1.5 baths,245820392,Kurt,,St. Norbert - Seine River,49.80104,-97.13358,Entire home/apt,56,3,0,,,1,229,0,
957368094423516579,Home in Winnipeg · ★4.81 · 1 bedroom · 1 bed · 1 bath,487674670,Mayowa,,Transcona,49.90864550222899,-97.03585921231306,Entire home/apt,69,1,21,2023-12-09,5.83,1,171,21,
53756247,Townhouse in Winnipeg · ★4.17 · 3 bedrooms · 3 beds · 2 baths,54783332,Vialux,,Waverley West,49.78186,-97.18931,Entire home/apt,146,4,6,2023-11-20,0.25,59,354,5,
832819033071060147,Home in Winnipeg · 1 bedroom · 3 beds · 1 bath,31823352,Christene,,River Heights - Fort Garry,49.873458647093706,-97.18198558940523,Entire home/apt,400,1,0,,,2,77,0,
796605157150651619,Home in Winnipeg · ★4.64 · 1 bedroom · 1 bed · 1 shared bath,487757620,Emmanuel,,St. Norbert - Seine River,49.8103,-97.11162,Private room,40,2,11,2023-10-14,0.98,2,180,11,
653837992019040544,Home in Winnipeg · ★4.50 · 2 bedrooms · 2 beds · 1 bath,465288428,Saheed,,Transcona,49.9055818,-97.05501489999999,Entire home/apt,115,2,20,2023-10-03,1.14,1,365,3,
974862938596247502,Guest suite in Winnipeg · ★4.67 · 1 bedroom · 1 bed · 1 bath,535889564,Rylen,,River Heights - Fort Garry,49.833988885785246,-97.15316963177764,Private room,32,2,3,2023-10-09,0.97,3,26,3,
41266813,Rental unit in Winnipeg · ★4.80 · 1 bedroom · 1 bed · 1 bath,38459934,Corporate Stays,,Charleswood - Tuxedo - Westwood,49.84632,-97.22587,Entire home/apt,120,20,5,2022-04-20,0.11,19,336,0,
908841054125349392,Rental unit in Winnipeg · ★4.63 · 1 bedroom · 1 bed · 1 bath,455331517,Carley,,Daniel McIntyre,49.8933,-97.14508,Entire home/apt,85,1,8,2023-11-19,1.33,12,364,8,
53532012,Townhouse in Winnipeg · ★4.60 · 3 bedrooms · 3 beds · 2 baths,54783332,Vialux,,Waverley West,49.78326,-97.1889,Entire home/apt,159,4,10,2023-11-15,0.42,59,357,4,
574405957084775471,Home in Winnipeg · ★4.59 · 1 bedroom · 1 bed · 1 bath,125825750,Ayo,,Waverley West,49.81029,-97.1716,Entire home/apt,60,1,34,2023-10-21,1.58,1,229,17,
922744755111606566,Guest suite in Winnipeg · ★5.0 · 1 bedroom · 2 beds · 1 bath,522260141,Keeno,,St. James,49.88682942231934,-97.223426633297,Entire home/apt,76,3,4,2023-09-25,1.02,1,264,4,
954250425670136124,Home in Winnipeg · ★4.11 · 1 bedroom · 1 bed · 1.5 baths,491433686,Sara,,St. Norbert - Seine River,49.80829058471617,-97.13160621821062,Private room,63,1,9,2023-11-15,2.31,6,268,9,
732012006383968004,Home in Winnipeg · 1 bedroom · 1 bed · 1 shared bath,482542956,Adewumi,,Point Douglas,49.92335,-97.15913,Private room,85,7,0,,,1,365,0,
53953048,Home in Winnipeg · 3 bedrooms · 4 beds · 2.5 baths,14688156,Sivan,,River Heights - Fort Garry,49.86144,-97.17712,Entire home/apt,235,8,1,2023-07-19,0.20,1,169,1,
872656341746305659,Home in Winnipeg · ★5.0 · 1 bedroom · 1 bed · 1.5 baths,490001277,Brayden,,St. James,49.88241,-97.22002,Private room,47,1,5,2023-07-12,0.65,12,77,5,
948597257327968734,Rental unit in Winnipeg · ★5.0 · 2 bedrooms · 1 bed · 2 baths,466808120,Evans,,Waverley West,49.79553267447524,-97.19747622381455,Entire home/apt,60,1,3,2023-08-31,0.66,2,257,3,
24964863,Home in Winnipeg · ★5.0 · 2 bedrooms · 2 beds · 1.5 baths,122930869,Justine,,St. Vital,49.82158,-97.12542,Entire home/apt,270,4,10,2023-07-09,0.16,1,233,1,
924028902544167247,Home in Winnipeg · 1 bedroom · 1 bed · 1 bath,498610116,Tianqiao,,Charleswood - Tuxedo - Westwood,49.86845263721667,-97.2572233417789,Private room,54,7,0,,,5,270,0,
683310858088851479,Home in Winnipeg · ★4.50 · 3 bedrooms · 3 beds · 2 baths,314955795,Afeez,,Waverley West,49.77751869999999,-97.18042179999999,Entire home/apt,160,2,18,2023-11-18,1.11,4,343,4,
19556636,Bungalow in Winnipeg · ★4.84 · 1 bedroom · 1 bed · 1 private bath,137416520,Mary Jay,,Transcona,49.90465,-97.04276,Private room,55,1,213,2023-10-06,2.72,2,0,25,
927584751149232630,Rental unit in Winnipeg · ★4.96 · 2 bedrooms · 2 beds · 1 bath,74203278,Roam,,Daniel McIntyre,49.89306330760896,-97.14580867705628,Entire home/apt,118,2,22,2023-12-01,4.20,58,0,22,
21041138,Guest suite in Winnipeg · ★4.92 · 2 bedrooms · 2 beds · 1 private bath,101847099,Louise,,St. Boniface,49.88699,-97.11982,Private room,,2,37,2023-03-28,0.49,1,0,2,
21753823,Rental unit in Winnipeg · 1 bedroom · 1 bed · 1 bath,158349313,Sadmir,,River Heights - Fort Garry,49.86532,-97.19733,Entire home/apt,99,3,0,,,1,87,0,
36876819,Rental unit in Winnipeg · 1 bedroom · 1 bed · 1 bath,272132100,Mehari,,Daniel McIntyre,49.89033,-97.15299,Entire home/apt,127,1,0,,,1,0,0,
34598964,Rental unit in Winnipeg · 1 bedroom · 1 bed · 1 bath,38459934,Corporate Stays,,Charleswood - Tuxedo - Westwood,49.84616,-97.22715,Entire home/apt,135,31,2,2020-01-29,0.04,19,0,0,
38578854,Home in Winnipeg · Studio · 1 shared bath,293079642,Stephanie,,River Heights - Fort Garry,49.83644,-97.19533,Private room,70,2,1,2019-10-05,0.02,2,0,0,
40509548,Home in Winnipeg · ★4.37 · 2 bedrooms · 4 beds · 1 bath,313473078,Marty,,Transcona,49.90858,-97.0023,Entire home/apt,,2,30,2022-02-18,0.62,1,0,0,
47056875,Townhouse in Winnipeg · ★4.93 · 2 bedrooms · 3 beds · 2.5 baths,138970567,Musette,,St. Boniface,49.88535,-97.12238,Entire home/apt,245,3,14,2023-03-24,0.63,2,0,2,
48001497,Home in Winnipeg · ★4.40 · 3 bedrooms · 2 beds · 2.5 baths,218226046,Davis,,North Kildonan,49.95432,-97.05166,Entire home/apt,,3,5,2022-08-11,0.27,1,0,0,
51918527,Bungalow in Winnipeg · ★4.90 · 2 bedrooms · 1 bath,420511753,Babatola,,Waverley West,49.78332,-97.20514,Entire home/apt,95,5,20,2022-08-31,0.74,3,0,0,
50262792,Home in Winnipeg · ★4.50 · 6 bedrooms · 6 beds · 2 baths,323806357,Nuu,,Daniel McIntyre,49.89821,-97.15694,Entire home/apt,264,7,4,2023-05-28,0.37,6,74,4,
838289182162156987,Condo in Winnipeg · ★5.0 · 2 bedrooms · 2 beds · 3 baths,18581972,Ryan,,Fort Rouge - East Fort Garry,49.88062,-97.14463,Entire home/apt,121,3,21,2023-12-03,2.23,9,0,21,
552415853827862565,Bungalow in Winnipeg · ★4.49 · 2 bedrooms · 2 beds · 1 bath,338214186,M2i,,St. Vital,49.86155,-97.107,Entire home/apt,,2,47,2023-08-31,2.10,4,0,12,
785586949238412320,Rental unit in Winnipeg · 1 bedroom · 1 bed · 1 bath,368298474,Fatine Chaimae,,St. Boniface,49.88646,-97.1189,Entire home/apt,59,28,1,2023-10-20,0.51,1,0,1,
537674142501729619,Condo in Winnipeg · ★4.69 · 2 bedrooms · 2 beds · 2 baths,74203278,Roam,,Daniel McIntyre,49.89369,-97.14401,Entire home/apt,,2,42,2022-09-16,1.81,58,0,0,
683629474068032027,Home in Winnipeg · ★4.32 · 5 bedrooms · 6 beds · 2 baths,208357013,LionEagle Stay,,Elmwood - East Kildonan,49.90763,-97.10421,Entire home/apt,,1,19,2023-11-18,1.16,3,0,16,
720542455645793885,Home in Winnipeg · 2 bedrooms · 2 beds · 1 bath,412288112,Kim,,St. Vital,49.86121,-97.10867,Entire home/apt,,1,1,2022-10-09,0.07,1,0,0,
719104485910198997,Home in Winnipeg · ★4.64 · 4 bedrooms · 5 beds · 2 baths,449940289,Chloe,,Waverley West,49.81445,-97.15953,Entire home/apt,119,365,14,2023-05-22,0.95,3,90,7,
747592717479004384,Home in Winnipeg · ★4.86 · 1 bedroom · 3 beds · 1 bath,232658518,Naman,,St. Norbert - Seine River,49.78907,-97.15266,Entire home/apt,,1,22,2023-10-23,1.60,1,0,17,
784379667324746690,Home in Winnipeg · ★4.92 · 2 bedrooms · 2 beds · 1 private bath,233944566,Seyi,,St. Vital,49.824620624223456,-97.02910935714722,Private room,,2,12,2023-06-23,1.05,1,0,12,
791832347560555642,Rental unit in Winnipeg · 2 bedrooms · 1 bed · 1 bath,493140661,Laraib,,Waverley West,49.79749899999999,-97.1975985,Entire home/apt,,1,1,2023-01-22,0.09,1,0,1,
793028338856480816,Home in Winnipeg · ★4.89 · 3 bedrooms · 2 beds · 1 bath,309608502,David,,St. James,49.88962,-97.2089,Entire home/apt,110,1,36,2023-11-29,3.58,7,0,36,
808019248012596176,Rental unit in Winnipeg · 3 bedrooms · 3 beds · 1.5 baths,247701614,JoAnne,,Daniel McIntyre,49.88338,-97.16128,Entire home/apt,,30,1,2023-03-26,0.11,2,0,1,
816197682816063251,Home in Winnipeg · ★4.87 · 1 bedroom · 1 bed · 1.5 baths,106423347,Bryan,,Waverley West,49.78403,-97.17404,Entire home/apt,82,2,15,2023-11-21,1.46,1,1,15,
829918437181472931,Rental unit in West Yarmouth · 1 bedroom · 2 beds · 1 bath,73613959,Wally,,Charleswood - Tuxedo - Westwood,49.85619,-97.25844,Entire home/apt,,5,0,,,1,0,0,
