id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
867624355452018936,Rental unit in Québec · 1 bedroom · 1 bed · 1 bath,504216615,Anne,,Saint-Sauveur,46.80824,-71.24061,Entire home/apt,31,31,2,2023-11-09,0.54,1,285,2,
868116434681401055,Rental unit in Québec City · ★4.95 · 1 bedroom · 3 beds · 1 bath,398819528,Sylvain,,Vieux-Limoilou,46.8246471,-71.2283353,Entire home/apt,120,31,20,2023-12-08,3.23,6,54,20,"315324, expires: 2024-09-06"
868129759812725433,Rental unit in Québec · 1 bedroom · 2 beds · 1 bath,501780702,Josée,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81373,-71.2125441,Entire home/apt,95,31,2,2023-11-15,0.35,1,340,2,
868172086289024885,Rental unit in Québec · 2 bedrooms · 3 beds · 1 bath,480446050,Vasko,,Saint-Louis,46.76412,-71.28348,Entire home/apt,87,31,1,2023-08-08,0.23,3,365,1,
868245527480091891,Rental unit in Québec · ★4.80 · 2 bedrooms · 2 beds · 1 bath,452668953,Ellie,,Lairet,46.83348,-71.25075,Entire home/apt,120,1,56,2023-11-26,7.57,5,44,56,"313199, expires: 2024-05-23"
868691125748248900,Rental unit in Québec · 1 bedroom · 2 beds · 2 baths,509583299,Chantal,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81471,-71.20691,Entire home/apt,102,31,1,2023-08-09,0.24,1,34,1,
870132108400857901,Rental unit in Québec · ★4.90 · Studio · 2 beds · 1 bath,19909639,Louis,,Saint-Roch,46.8137424,-71.2258207,Entire home/apt,98,1,30,2023-12-12,3.91,51,341,30,"308807, expires: 2024-04-30"
870514588325089568,Rental unit in Québec · ★4.71 · 1 bedroom · 2 beds · 1 bath,94121368,Maude,,Saint-Roch,46.8132463,-71.22003099999999,Entire home/apt,200,2,7,2023-09-03,1.33,1,240,7,"313134, expires: 2024-04-26"
871158871950794383,Rental unit in Québec · ★4.86 · Studio · 2 beds · 1 bath,19909639,Louis,,Saint-Roch,46.8137424,-71.2258207,Entire home/apt,105,1,28,2023-10-29,3.53,51,0,28,"308807, expires: 2024-04-30"
871699342802199096,Rental unit in Québec · 1 bedroom · 1 bed · 1 bath,297360167,Jennifer,,Montcalm,46.80438,-71.22619,Entire home/apt,50,32,1,2023-08-03,0.23,3,365,1,
871855343493356305,Rental unit in Québec · ★4.71 · 4 bedrooms · 4 beds · 1 bath,494947320,Valérie,,Cité Universitaire,46.78806,-71.27004,Entire home/apt,139,3,17,2023-11-30,2.42,2,89,17,"514236, expires: 2024-04-30"
871963164966114615,Townhouse in Québec · 2 bedrooms · 2 beds · 2 baths,338049832,Amandine,,Saint-Jean-Baptiste,46.81016,-71.22306,Entire home/apt,250,4,0,,,1,0,0,"313219, expires: 2024-05-14"
872383481850901893,Home in Québec · ★4.50 · 2 bedrooms · 2 beds · 1.5 baths,510639986,Karine,,Cité Universitaire,46.78403,-71.30452,Entire home/apt,295,2,4,2023-09-04,0.67,1,282,4,"313254, expires: 2024-05-01"
873108596108384867,Rental unit in Québec · ★4.78 · 2 bedrooms · 2 beds · 1 bath,136954731,Dominique,,Cité Universitaire,46.78227026818479,-71.29983271534422,Entire home/apt,151,7,9,2023-09-29,1.46,1,289,9,"313069, expires: 2024-05-16"
873289151813273772,Home in Québec · ★5.0 · 3 bedrooms · 4 beds · 1.5 baths,189216145,Élodie,,Saint-Émile,46.87571796286665,-71.32618225047244,Entire home/apt,171,2,16,2023-11-13,4.62,1,0,16,"314644, expires: 2024-07-24"
873387612642874930,Rental unit in Québec · ★4.80 · Studio · 1 bed · 1 bath,146148126,Stéphanie,,Saint-Roch,46.81457,-71.22523,Entire home/apt,85,1,48,2023-11-19,6.26,6,0,48,"303442, expires: 2024-11-30"
874112997712332800,Rental unit in Québec · ★4.93 · Studio · 2 beds · 1 bath,261022602,Yannick,,Saint-Roch,46.8137424,-71.2258207,Entire home/apt,83,1,43,2023-12-04,5.66,3,0,43,"303441, expires: 2023-12-31"
874128885054192206,Rental unit in Québec · ★4.89 · Studio · 2 beds · 1 bath,261022602,Yannick,,Saint-Roch,46.8137424,-71.2258207,Entire home/apt,83,1,36,2023-11-20,4.60,3,343,36,"303442, expires: 2024-11-30"
874147467927505552,Rental unit in Québec · ★4.84 · Studio · 2 beds · 1 bath,261022602,Yannick,,Saint-Roch,46.81302,-71.22553,Entire home/apt,87,1,63,2023-12-03,8.04,3,330,63,"303441, expires: 2024-12-31"
874433954449729146,Home in Québec · 3 bedrooms · 3 beds · 2 baths,179962207,Katherine,,Montcalm,46.80206,-71.22804,Entire home/apt,700,31,0,,,1,236,0,
874508003772255214,Rental unit in Québec · 1 bedroom · 1 bed · 1 bath,12813082,Océane,,Saint-Sacrement,46.79593,-71.24828,Entire home/apt,50,31,0,,,1,90,0,
874681064459387648,Rental unit in Québec · ★5.0 · 1 bedroom · 1 bed · 1 bath,511121663,Diane,,Saint-Jean-Baptiste,46.80756,-71.225,Entire home/apt,140,31,36,2023-10-01,5.05,1,23,36,
876126425762021383,Loft in Québec · ★4.0 · 2 bedrooms · 4 beds · 2 baths,464084998,Sao,,Saint-Roch,46.81292,-71.23016,Entire home/apt,296,2,3,2023-07-27,0.52,4,107,3,"310996, expires: 2024-01-09"
876150416708328054,Rental unit in Québec · ★4.79 · 3 bedrooms · 3 beds · 1 bath,435760435,Chloé,,Montcalm,46.80030281411469,-71.24272750182352,Entire home/apt,213,2,19,2023-12-03,3.75,1,130,19,"313816, expires: 2024-06-08"
876457811875434643,Rental unit in Québec · ★5.0 · 1 bedroom · 1 bed · 1 bath,510769766,Imen,,Saint-Jean-Baptiste,46.81147439999999,-71.216606,Entire home/apt,143,2,4,2023-10-26,1.71,3,263,4,"302866, expires: 2024-09-04"
876992025382990406,Rental unit in Québec · 2 bedrooms · 2 beds · 1 bath,28754730,Julie,,Vanier,46.8175161,-71.2626746,Entire home/apt,62,33,1,2023-07-22,0.21,13,364,1,
877355852970583413,Home in Québec · ★3.20 · 3 bedrooms · 4 beds · 1 bath,108490602,Wendy,,Saint-Louis,46.76721089999999,-71.27765699999999,Entire home/apt,99,31,5,2023-08-26,0.74,1,180,5,
877685025982984576,Townhouse in Québec · ★4.90 · 3 bedrooms · 3 beds · 3 baths,494947320,Valérie,,Cité Universitaire,46.78194,-71.30581,Entire home/apt,222,2,29,2023-12-11,5.00,2,87,29,"579462, expires: 2024-04-30"
878108414743892085,Home in Québec · ★5.0 · 1 bedroom · 1 bed · 1 bath,208740626,Sébastien,,Quartier 5-1,46.90103130031676,-71.21979810297489,Private room,79,1,4,2023-10-08,0.54,3,67,4,"302299, expires: 2024-02-28T01:00:00Z"
878339607085283767,Hostel in Québec · 1 bedroom · 6 beds · 1 shared bath,506247372,Louis-Charles,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.8150684,-71.2085123,Private room,316,31,2,2023-09-19,0.35,8,2,2,"085853, expires: 2024-04-13"
878340073311340368,Hostel in Québec · ★4.47 · 1 bedroom · 2 beds · 1 shared bath,506247372,Louis-Charles,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.8150684,-71.2085123,Private room,187,31,15,2023-11-19,2.18,8,96,15,"085853, expires: 2024-04-13"
878352536655957726,Hostel in Québec · ★4.20 · 1 bedroom · 4 beds · 1 shared bath,506247372,Louis-Charles,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.8150684,-71.2085123,Private room,134,31,5,2023-09-08,0.74,8,77,5,"085853, expires: 2024-04-13"
879606335587686392,Rental unit in Québec City · ★4.96 · 1 bedroom · 3 beds · 1 bath,36195411,Maxime,,Quartier 5-4,46.8636198,-71.1858429,Entire home/apt,153,1,52,2023-12-11,7.57,3,200,52,"313139, expires: 2024-05-15"
879743109203902203,Rental unit in Québec · 2 bedrooms · 2 beds · 1 bath,497275717,Alain,,Saint-Sauveur,46.8103179,-71.24018339999999,Entire home/apt,126,31,1,2023-05-12,0.14,2,332,1,"312976, expires: 2024-04-23"
880228676132818691,Guesthouse in Québec · ★5.0 · 1 bedroom · 1 bed · 1 bath,512299515,Diana,,Cap-Rouge,46.75535240854779,-71.3499680001439,Entire home/apt,95,2,14,2023-12-03,6.27,1,328,14,"182070, expires: 2024-09-21"
880410071786038678,Rental unit in Québec · 2 bedrooms · 3 beds · 1 bath,134125877,Étienne,,Maizerets,46.83943,-71.22204,Entire home/apt,72,31,0,,,1,364,0,
880524189058428918,Rental unit in Québec · 4 bedrooms · 5 beds · 2 baths,254374902,Maxime,,Saint-Jean-Baptiste,46.80589,-71.22424,Entire home/apt,305,31,0,,,1,364,0,
880645009374000915,Condo in Québec · ★New · 1 bedroom · 1 bed · 1 shared bath,361257242,Kyria,,Loretteville,46.85260270436687,-71.35665375902761,Private room,30,31,0,,,1,322,0,
881835196005928382,Rental unit in Québec · 1 bedroom · 1 bed · 1 bath,17126019,Christian,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.8158963,-71.2072262,Entire home/apt,100,32,2,2023-09-03,0.43,3,0,2,
881908482619006648,Rental unit in Québec · ★4.93 · 3 bedrooms · 4 beds · 2 baths,17126019,Christian,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.8158963,-71.2072262,Entire home/apt,251,2,27,2023-12-11,8.90,3,137,27,"314930, expires: 2024-08-10"
882561793426816481,Rental unit in Québec · ★4.73 · 4 bedrooms · 8 beds · 2.5 baths,165459583,Vincent,,Saint-Roch,46.8123,-71.22571,Entire home/apt,450,2,22,2023-11-25,4.10,3,154,22,"314101, expires: 2024-06-13"
882631309595210078,Rental unit in Québec · ★4.90 · 1 bedroom · 1 bed · 1 bath,140783325,Carole-Ann,,Maizerets,46.84216,-71.22899,Entire home/apt,51,31,10,2023-10-07,1.99,2,316,10,
883257878908827600,Rental unit in Québec · ★4.89 · 2 bedrooms · 3 beds · 1 bath,398819528,Sylvain,,Saint-Roch,46.81556,-71.2203,Entire home/apt,242,2,38,2023-12-03,5.48,6,334,38,"310363, expires: 2024-05-31"
883277743356283678,Condo in Québec · ★4.67 · 1 bedroom · 3 beds · 1 bath,426291460,Mathieu,,Saint-Sauveur,46.81137364956285,-71.2312249085925,Entire home/apt,170,1,5,2023-11-25,2.88,5,0,5,"311551, expires: 2024-07-24"
883930877499694317,Hotel in Québec · ★4.75 · 1 bedroom · 1 bed · 1 bath,464731043,Nathalie,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.8108365,-71.2063294,Private room,179,1,4,2023-09-05,0.54,10,279,4,"044251, expires: 2024-09-30"
883935098669633215,Hotel in Québec · 1 bedroom · 1 bed · 1 bath,464731043,Nathalie,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.8108365,-71.2063294,Private room,189,1,0,,,10,278,0,"044251, expires: 2024-09-30"
883938611954688809,Hotel in Québec · 1 bedroom · 1 bed · 1 bath,464731043,Nathalie,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.8108365,-71.2063294,Private room,199,1,2,2023-08-21,0.46,10,282,2,"044251, expires: 2024-09-30"
883942140553402353,Hotel in Québec · 1 bedroom · 2 beds · 1 bath,464731043,Nathalie,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.8108365,-71.2063294,Private room,189,1,2,2023-08-21,0.31,10,268,2,"044251, expires: 2024-09-30"
883944567071287448,Rental unit in Québec · 1 bedroom · 1 bed · 1 bath,214517098,Eve,,Cité Universitaire,46.77757,-71.2999,Entire home/apt,40,2,1,2023-08-20,0.26,1,9,1,"307580, expires: 2024-12-05"
883944754147278765,Hotel in Québec · 1 bedroom · 2 beds · 1 bath,464731043,Nathalie,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.8108365,-71.2063294,Private room,189,1,2,2023-08-27,0.37,10,281,2,"044251, expires: 2024-09-30"
883947877624875928,Hotel in Québec · 1 bedroom · 2 beds · 1 bath,464731043,Nathalie,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.8108365,-71.2063294,Private room,199,1,1,2023-09-23,0.37,10,286,1,"044251, expires: 2024-09-30"
883951261049359661,Hotel in Québec · 1 bedroom · 2 beds · 1 bath,464731043,Nathalie,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.8108365,-71.2063294,Private room,199,1,1,2023-08-04,0.23,10,287,1,"044251, expires: 2024-09-30"
883953756853745636,Hotel in Québec · 1 bedroom · 2 beds · 1 bath,464731043,Nathalie,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.8108365,-71.2063294,Private room,259,1,1,2023-09-28,0.39,10,271,1,"044251, expires: 2024-09-30"
883957620010004995,Hotel in Québec · 1 bedroom · 1 bed · 1 bath,464731043,Nathalie,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.8108365,-71.2063294,Private room,299,1,2,2023-08-15,0.31,10,235,2,"044251, expires: 2024-09-30"
884811880800321676,Rental unit in Québec · ★4.77 · 1 bedroom · 2 beds · 1 bath,513310681,Stephanie,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81387692070762,-71.21109341688934,Entire home/apt,170,2,13,2023-12-03,5.27,1,31,13,"314793, expires: 2024-08-01"
886962722757889399,Home in Québec · 2 bedrooms · 2 beds · 1 bath,159461907,Marylène,,L'Aéroport,46.772406000387704,-71.36901777237654,Entire home/apt,48,31,1,2023-08-21,0.26,1,255,1,
887644434447521040,Rental unit in Québec · ★4.87 · 2 bedrooms · 2 beds · 1 bath,6012904,Frédéric,,Saint-Jean-Baptiste,46.81154,-71.22246,Entire home/apt,129,3,23,2023-11-27,4.26,2,162,23,"313115, expires: 2024-05-08"
887735836710019517,Rental unit in Québec · ★4.85 · 2 bedrooms · 3 beds · 1 bath,19909639,Louis,,Saint-Roch,46.8149233,-71.21969299999999,Entire home/apt,150,2,13,2023-11-25,2.25,51,344,13,"310961, expires: 2024-09-22"
887815091676586386,Townhouse in Québec · ★4.75 · 1 bedroom · 1 bed · 2 shared baths,229460977,Marie Albertine,,Quartier 5-1,46.90026,-71.1984,Private room,85,1,4,2023-10-14,0.58,5,357,4,"313244, expires: 2024-05-01"
888533750790507067,Home in Québec · ★4.57 · 1 bedroom · 1 bed · 2 shared baths,229460977,Marie Albertine,,Quartier 5-1,46.90171,-71.2001,Private room,85,1,6,2023-08-12,0.86,5,0,6,"313244, expires: 2024-05-01"
889332452135483105,Rental unit in Québec · ★4.72 · 2 bedrooms · 2 beds · 1 bath,398819528,Sylvain,,Maizerets,46.8414,-71.23018,Entire home/apt,107,31,18,2023-09-04,2.87,6,338,18,"313754, expires: 2024-05-29"
889649671555891667,Home in Québec · ★4.33 · 1 bedroom · 1 bed · 1 shared bath,229460977,Marie Albertine,,Quartier 5-1,46.90116,-71.19902,Private room,85,1,6,2023-10-08,0.85,5,358,6,"313244, expires: 2024-05-01"
889807190953400434,Rental unit in Québec · ★4.84 · 2 bedrooms · 3 beds · 1 bath,236784947,Yan,,Saint-Roch,46.81104530609723,-71.22735519553116,Entire home/apt,239,31,25,2023-10-13,3.64,9,365,25,
889822230139078810,Rental unit in Québec · 1 bedroom · 1 bed · 1 bath,499081779,France,,Cité Universitaire,46.789757459615906,-71.28801587429558,Entire home/apt,52,60,1,2023-10-13,0.48,2,143,1,
890792617388734170,Bungalow in Québec · 4 bedrooms · 5 beds · 1 bath,229157300,Geneviève,,Quartier 5-4,46.86786,-71.18462,Entire home/apt,103,32,2,2023-10-23,0.57,1,364,2,
891490639927766748,Home in Québec · ★4.57 · 1 bedroom · 1 bed · 1 shared bath,229460977,Marie Albertine,,Quartier 5-1,46.90165,-71.19879,Private room,85,1,7,2023-11-05,1.00,5,173,7,"313244, expires: 2024-05-01"
891517992837597988,Townhouse in Québec · ★3.83 · 4 bedrooms · 5 beds · 2 baths,229460977,Marie Albertine,,Quartier 5-1,46.90176,-71.19947,Entire home/apt,375,1,12,2023-08-30,1.94,5,357,12,"313244, expires: 2024-05-01"
892288497921276540,Rental unit in Québec · ★4.74 · 2 bedrooms · 2 beds · 1 bath,51543121,Jo,,Loretteville,46.8514007,-71.3605534,Entire home/apt,137,31,23,2023-09-06,3.56,2,355,23,"313874, expires: 2024-05-30T17:12:26Z"
892915091094362782,Home in Québec · ★4.94 · 1 bedroom · 1 bed · 1 private bath,187994247,Thomas,,Val-Bélair,46.84704,-71.41151,Private room,74,1,18,2023-10-04,3.51,1,240,18,"313879, expires: 2024-05-30"
893395237273002868,Rental unit in Québec · 1 bedroom · 1 bed · 1 bath,515025070,Mathieu,,Vieux-Limoilou,46.82138,-71.22159,Entire home/apt,31,35,0,,,14,279,0,
893407307414084254,Rental unit in Québec · 1 bedroom · 2 beds · 1 bath,515025070,Mathieu,,Vieux-Limoilou,46.82263,-71.22342,Entire home/apt,31,31,0,,,14,344,0,
893415838600011518,Rental unit in Québec · 1 bedroom · 1 bed · 1 bath,515025070,Mathieu,,Vieux-Limoilou,46.82341,-71.22308,Entire home/apt,39,31,0,,,14,208,0,
893444753911162934,Rental unit in Québec · 1 bedroom · 1 bed · 1 bath,515025070,Mathieu,,Saint-Jean-Baptiste,46.81114,-71.21814,Entire home/apt,31,31,0,,,14,159,0,
893458382198293827,Rental unit in Québec · Studio · 1 bed · 1 bath,515025070,Mathieu,,Saint-Jean-Baptiste,46.81177928948541,-71.21692290005785,Entire home/apt,35,31,0,,,14,215,0,
893464424027623149,Rental unit in Québec · Studio · 2 beds · 1 bath,515025070,Mathieu,,Saint-Jean-Baptiste,46.8117,-71.21878,Entire home/apt,25,31,0,,,14,250,0,
893466992752084292,Rental unit in Québec · 1 bedroom · 1 bed · 1 bath,515025070,Mathieu,,Saint-Jean-Baptiste,46.81259,-71.21818,Entire home/apt,31,31,0,,,14,84,0,
893475985779222007,Rental unit in Québec · 1 bedroom · 1 bed · 1 bath,515025070,Mathieu,,Saint-Jean-Baptiste,46.81099,-71.21692,Entire home/apt,29,60,0,,,14,317,0,
893498727629196087,Rental unit in Québec · 1 bedroom · 1 bed · 1 bath,515025070,Mathieu,,Saint-Jean-Baptiste,46.81269,-71.2188,Entire home/apt,33,31,1,2023-10-31,0.68,14,332,1,
893503344717172708,Rental unit in Québec · ★4.90 · 2 bedrooms · 3 beds · 1 bath,515233438,Nicolas,,Vieux-Limoilou,46.82842,-71.23042,Entire home/apt,120,1,52,2023-12-10,7.57,1,225,52,"313371, expires: 2024-05-16"
894825246291174137,Rental unit in Québec · 1 bedroom · 1 bed · 1 bath,515025070,Mathieu,,Vieux-Limoilou,46.82146,-71.22316,Entire home/apt,130,60,1,2023-11-03,0.73,14,299,1,
894884161075030300,Rental unit in Québec · 3 bedrooms · 3 beds · 1 bath,515025070,Mathieu,,Vieux-Limoilou,46.82273,-71.22378,Entire home/apt,43,60,0,,,14,146,0,
894890544649925554,Rental unit in Québec · Studio · 1 bed · 1 bath,515025070,Mathieu,,Saint-Jean-Baptiste,46.81266,-71.2188,Entire home/apt,38,31,0,,,14,280,0,
896210288574906314,Rental unit in Québec · 1 bedroom · 2 beds · 1 bath,458929695,Karim,,Saint-Sacrement,46.7961953,-71.24716529999999,Entire home/apt,57,31,1,2023-10-05,0.43,4,296,1,
896269051726070073,Rental unit in Québec · 1 bedroom · 1 bed · 1 bath,435343581,Joanie,,Vanier,46.8106825,-71.2637625,Entire home/apt,31,32,1,2023-08-17,0.25,6,181,1,
896312830892339304,Rental unit in Québec · Studio · 1 bed · 1 bath,435343581,Joanie,,Vanier,46.8106825,-71.2637625,Entire home/apt,27,32,1,2023-09-15,0.33,6,173,1,
896325772361367572,Rental unit in Québec · ★5.0 · Studio · 1 bed · 1 bath,435343581,Joanie,,Vanier,46.8106825,-71.2637625,Entire home/apt,27,32,3,2023-12-04,0.53,6,151,3,
896541480965883647,Home in Québec · ★4.85 · 3 bedrooms · 3 beds · 1 bath,6748957,Yelena,,Pointe-de-Sainte-Foy,46.76452665571305,-71.31960302903553,Entire home/apt,217,2,13,2023-09-02,2.36,1,90,13,"314039, expires: 2024-06-07T19:08:12Z"
897341165385971269,Rental unit in Québec · Studio · 1 bed · 1 bath,515025070,Mathieu,,Saint-Jean-Baptiste,46.81303098981922,-71.21861274233437,Entire home/apt,43,60,0,,,14,358,0,
897723966786390204,Rental unit in Québec · 2 bedrooms · 2 beds · 1 bath,274062996,Eli,,Vieux-Limoilou,46.82602,-71.23851,Entire home/apt,124,32,2,2023-11-19,0.34,2,338,2,
897933866374544195,Home in Québec · ★4.88 · 1 bedroom · 3 beds · 1 private bath,58882723,Anthony & Angélique,,Des Châtels,46.8535145,-71.3877744,Private room,69,1,43,2023-12-12,8.43,1,203,43,"313193, expires: 2024-05-15"
898019222115185176,Rental unit in Québec · 1 bedroom · 1 bed · 1 bath,515025070,Mathieu,,Saint-Jean-Baptiste,46.81322,-71.21744,Entire home/apt,34,31,0,,,14,312,0,
898314323123037685,Rental unit in Québec · ★4.14 · 1 bedroom · 1 bed · 1 bath,516155246,Mayly,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81019,-71.21013,Entire home/apt,125,2,29,2023-11-24,4.68,1,260,29,"312273, expires: 2024-03-12"
898588180697571275,Home in Québec · 2 bedrooms · 2 beds · 1.5 baths,6778831,Éric,,Notre-Dame-des-Laurentides,46.89342,-71.32683,Entire home/apt,115,31,0,,,5,364,0,
898619822944355785,Rental unit in Québec · 2 bedrooms · 3 beds · 1 bath,458929695,Karim,,Saint-Sacrement,46.7961953,-71.24716529999999,Entire home/apt,95,31,2,2023-09-13,0.46,4,259,2,
898660505224273169,Rental unit in Québec · 2 bedrooms · 2 beds · 1 bath,6778831,Éric,,Vieux-Limoilou,46.82119,-71.21999,Entire home/apt,72,31,0,,,5,365,0,
898826837531864532,Rental unit in Québec · ★4.36 · 2 bedrooms · 2 beds · 1 bath,41733182,Maxim,,Vanier,46.81629339734623,-71.25816673023745,Entire home/apt,60,2,14,2023-11-08,2.92,1,72,14,"314008, expires: 2024-06-07"
899149348581170758,Home in Québec · 1 bedroom · 1 bed · 1 bath,6137330,André,,Sillery,46.78432,-71.25972,Private room,21,32,0,,,4,184,0,
899177073962716341,Serviced apartment in Québec · 1 bedroom · 1 bed · 1 bath,516504001,Barricade,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.815805,-71.20272589999999,Entire home/apt,235,1,0,,,22,347,0,"314475, expires: 2024-07-10"
899189301244745906,Serviced apartment in Québec · 2 bedrooms · 2 beds · 1 bath,516504001,Barricade,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.815805,-71.20272589999999,Entire home/apt,247,1,1,2023-11-24,1,22,332,1,"314475, expires: 2024-07-10"
899192485158951984,Rental unit in Québec · ★4.58 · 1 bedroom · 1 bed · 1 bath,233022418,Alek,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.79739,-71.2212016,Entire home/apt,129,2,12,2023-11-30,2.01,1,358,12,"313386, expires: 2024-05-16"
899194592652369799,Serviced apartment in Québec · 1 bedroom · 1 bed · 1 bath,516504001,Barricade,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.815805,-71.20272589999999,Entire home/apt,230,1,0,,,22,344,0,"314475, expires: 2024-07-10"
899222971252301190,Serviced apartment in Québec · 1 bedroom · 1 bed · 1 bath,516504001,Barricade,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.815805,-71.20272589999999,Entire home/apt,230,1,0,,,22,344,0,"314475, expires: 2024-07-10"
899229839670551492,Serviced apartment in Québec · 1 bedroom · 1 bed · 1 bath,516504001,Barricade,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.815805,-71.20272589999999,Entire home/apt,235,1,1,2023-09-09,0.31,22,357,1,"314475, expires: 2024-07-10"
899234698324690891,Serviced apartment in Québec · 1 bedroom · 1 bed · 1 bath,516504001,Barricade,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.815805,-71.20272589999999,Entire home/apt,235,1,1,2023-09-20,0.35,22,361,1,"314475, expires: 2024-07-10"
899240699495645030,Serviced apartment in Québec · 2 bedrooms · 2 beds · 1 bath,516504001,Barricade,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.815805,-71.20272589999999,Entire home/apt,247,1,0,,,22,332,0,"314475, expires: 2024-07-10"
899247856436968458,Serviced apartment in Québec · 2 bedrooms · 2 beds · 2 baths,516504001,Barricade,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.815805,-71.20272589999999,Entire home/apt,247,1,0,,,22,328,0,"314475, expires: 2024-07-10"
899251750506161336,Serviced apartment in Québec · 3 bedrooms · 3 beds · 3 baths,516504001,Barricade,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.814932229621036,-71.20251895691801,Entire home/apt,479,1,0,,,22,334,0,"314475, expires: 2024-07-10"
899255664758078528,Serviced apartment in Québec · 1 bedroom · 1 bed · 1 bath,516504001,Barricade,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.815805,-71.20272589999999,Entire home/apt,235,1,0,,,22,353,0,"314475, expires: 2024-07-10"
899259734521792512,Serviced apartment in Québec · 1 bedroom · 1 bed · 1 bath,516504001,Barricade,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.815805,-71.20272589999999,Entire home/apt,235,1,0,,,22,355,0,"314475, expires: 2024-07-10"
899263929143707680,Serviced apartment in Québec · 2 bedrooms · 2 beds · 2 baths,516504001,Barricade,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.815805,-71.20272589999999,Entire home/apt,253,1,0,,,22,347,0,"314475, expires: 2024-07-10"
899285815678747638,Serviced apartment in Québec · 2 bedrooms · 2 beds · 2 baths,516504001,Barricade,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.815805,-71.20272589999999,Entire home/apt,253,1,0,,,22,316,0,"314475, expires: 2024-07-10"
899290836894301626,Serviced apartment in Québec · 3 bedrooms · 3 beds · 3 baths,516504001,Barricade,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.815805,-71.20272589999999,Entire home/apt,479,1,2,2023-12-02,0.83,22,334,2,"314475, expires: 2024-07-10"
899296339311582141,Rental unit in Québec · ★4.75 · 1 bedroom · 2 beds · 1 bath,19909639,Louis,,Saint-Roch,46.8137424,-71.2258207,Entire home/apt,105,1,12,2023-11-26,2.54,51,172,12,"305985, expires: 2024-07-31"
899299119328328019,Serviced apartment in Québec · 1 bedroom · 1 bed · 1 bath,516504001,Barricade,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.815805,-71.20272589999999,Entire home/apt,247,1,0,,,22,352,0,"314475, expires: 2024-07-10"
899308348002426863,Serviced apartment in Québec · 1 bedroom · 1 bed · 1 bath,516504001,Barricade,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.815805,-71.20272589999999,Entire home/apt,247,1,0,,,22,358,0,"314475, expires: 2024-07-10"
899313094386720330,Serviced apartment in Québec · 2 bedrooms · 2 beds · 1 bath,516504001,Barricade,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.815805,-71.20272589999999,Entire home/apt,259,1,0,,,22,329,0,"314475, expires: 2024-07-10"
899757231296309486,Home in Québec · 4 bedrooms · 5 beds · 2 baths,62434813,Alexandre,,Quartier 5-2,46.88133,-71.22235,Entire home/apt,275,4,2,2023-08-06,0.44,1,134,2,"313434, expires: 2024-05-23"
899901067808917380,Condo in Québec · ★5.0 · 2 bedrooms · 2 beds · 1 bath,28249488,Hôtel À La Maison,,Loretteville,46.8562589,-71.3479476,Entire home/apt,175,2,15,2023-11-15,2.34,5,348,15,"307984, expires: 2024-03-31"
899910154805710301,Rental unit in Québec · ★5.0 · 1 bedroom · 1 bed · 1 bath,499081779,France,,Saint-Jean-Baptiste,46.80712,-71.22769,Entire home/apt,90,32,3,2023-11-21,0.60,2,182,3,
